source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes,listing_url,opportunity_score,recommendation,gross_profit_per_unit,gross_margin,monthly_gross_profit,demand_score,competition_score,profitability_score,risk_score,risk_control_score,key_flags,brand_moat_reason,hard_stop_reason,archive_key,archive_first_seen,archive_last_seen,archive_seen_count,archive_best_score,archive_latest_score,archive_best_recommendation,archive_latest_recommendation,archive_status,archive_last_run_id,research_status,archive_notes
category:Pots & Sets,17384864011,Pots & Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,B0CY6NR727,,"Nostalgia Electric Fondue Party Set – 10 oz Melting Pot, 4 Roasting Forks, & Detachable Serving Tray – Melted Cheese, Chocolate, or Dessert – Perfect for Gifts, Parties, Date Night – Stainless Steel",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,US,29.99,8.4,2.4,7.84,0.15,572.0,946.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CY6NR727; brand Nostalgia,https://www.amazon.com/dp/B0CY6NR727,41.5,Reject,6.85,0.2285,3919.06,87.3,18.3,12.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0CMLC665P,,"ROMGUAR CRAFT 7 Inch Bamboo Toilet Stool, Foldable Poop Stool, Bathroom Step Stool Squat (Black)",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,21.84,6.12,1.75,8.06,0.15,4074.0,1275.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CMLC665P; brand ROMGUAR CRAFT,https://www.amazon.com/dp/B0CMLC665P,41.5,Reject,2.63,0.1206,10730.92,87.3,14.3,20.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B07Z7TXPLQ,,"Cobweb Duster with Extension Pole - 6 FT Lightweight Stainless Steel Extendable Duster Ceiling Fan Duster for High Ceilings, Medium Stiff PET Bristle Spider Web Brush for Indoor/Outdoor Cleaning",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,21.99,6.16,1.76,6.37,0.15,3303.0,1779.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07Z7TXPLQ; brand COCONUT,https://www.amazon.com/dp/B07Z7TXPLQ,41.5,Reject,4.4,0.2002,14538.15,87.3,14.3,20.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B004BMN44M,,Pulltap’s Professional Double‑Hinged Waiter’s Corkscrew (Classic 500) – Luxury Sommelier‑Grade Wine Opener with Signature Pulltap’s Logo & Precision Foil Cutter,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,13.99,3.92,1.12,3.92,0.15,350.0,290.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B004BMN44M; brand Pulltap‘s,https://www.amazon.com/dp/B004BMN44M,41.5,Reject,2.93,0.2095,1026.02,62.3,36.8,0.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Buckets,2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,B0B9G2Q2ZQ,,"Goderewild Multi-Purpose Plastic Cleaning Caddy with Handle, Shower Caddy Organizer/Storage Basket/Totes Portable for Bathroom Supplies, Cleaning Products, Under Sink Tool, Housekeepers (White)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,US,16.99,4.76,1.36,9.47,0.15,496.0,469.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0B9G2Q2ZQ; brand Goderewild,https://www.amazon.com/dp/B0B9G2Q2ZQ,41.4,Reject,-1.15,-0.0676,-569.66,86.6,24.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B0F3XKD5WD,,"CTIME Broom and Dustpan Set, Adjustable with Dust Pan Teeth",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,17.99,5.04,1.44,8.6,0.15,270.0,330.0,4.0,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F3XKD5WD; brand CTIME,https://www.amazon.com/dp/B0F3XKD5WD,41.2,Reject,0.21,0.0118,57.11,49.0,42.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0BZ83FQ2Y,,"MR.SIGA Toilet Plunger and Brush with Holder for Toilet Cleaning, White | Heavy duty toilet brush and plunger set, plunger toilet brush combo",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,23.99,6.72,1.92,8.03,0.15,1898.0,1657.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BZ83FQ2Y; brand MR.SIGA,https://www.amazon.com/dp/B0BZ83FQ2Y,41.0,Reject,3.72,0.1551,7063.41,87.3,14.3,17.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0BVDT7BL7,,"Irenare 6 Pcs Retractable Bar Keys Bartender Bottle Openers, Marble | Stainless Steel Beer Bottle Opener,with Belt Clip and Round Badge Reel,Bartender Gifts for Women Men",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,14.99,4.2,1.2,4.44,0.15,286.0,278.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BVDT7BL7; brand Irenare,https://www.amazon.com/dp/B0BVDT7BL7,41.0,Reject,2.9,0.1936,829.83,51.6,40.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B09YHDSXGS,,"Wine Stopper 20 Pack, Reusable Decorative Bottle Stoppers",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,20.99,5.88,1.68,4.46,0.15,291.0,358.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09YHDSXGS; brand Tengfy,https://www.amazon.com/dp/B09YHDSXGS,41.0,Reject,5.82,0.2773,1694.06,52.5,36.8,7.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Garlic Presses,678518011,Garlic Presses,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,B007ADJ4JI,,"Dreamfarm Garject 2-In-1 Garlic Peeler, Garlic Press & Mincer with Garlic Peel Ejector, Chrome-Plated Zinc - Black",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,US,49.99,14.0,4.0,4.86,0.15,213.0,801.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B007ADJ4JI; brand Dreamfarm,https://www.amazon.com/dp/B007ADJ4JI,41.0,Reject,19.63,0.3927,4181.51,39.5,18.3,57.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0CX4CNYR8,,"Foldable Toilet Stool,7 Inches Bamboo Poop Stool for Bathroom",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,19.96,5.59,1.6,7.89,0.15,2188.0,1655.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CX4CNYR8; brand Beinilai,https://www.amazon.com/dp/B0CX4CNYR8,40.9,Reject,1.89,0.0945,4126.57,87.3,18.3,8.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0DYNKW8FJ,,"REKOPI Heavy Duty Duster Refills Compatible with Swiffer Duster, 20 Count | 3 ft Extension Pole, 4X Microfibers Multisurface Dusters, For Cleaning Home, Celling Fan, Blinds, Vent & Shelves",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,16.99,4.76,1.36,5.93,0.15,1567.0,1024.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DYNKW8FJ; brand REKOPI,https://www.amazon.com/dp/B0DYNKW8FJ,40.7,Reject,2.39,0.1408,3747.48,87.3,18.3,7.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Index Card Storage,12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,B0CKTD45Q7,,"DOFFICE Greeting Card Organizer Box, Khaki, 1 Pack | Foldable, 16 Adjustable Dividers, 84 Self-stick Labels, Store 120+ Cards Photos Envelopes Postcards Stickers",Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,US,17.99,5.04,1.44,5.75,0.15,451.0,514.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CKTD45Q7; brand DOFFICE,https://www.amazon.com/dp/B0CKTD45Q7,40.2,Reject,3.06,0.1702,1380.74,79.1,24.3,1.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0002WZR4K,,"Westmark Ah-So Wine Opener – 2 Prong Wine Bottle Opener for Vintage Bottles, German Manual Cork Remover, Chrome Finish, Superfine Polished Steel",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,19.99,5.6,1.6,3.34,0.15,465.0,1684.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0002WZR4K; brand MONOPOL Germany,https://www.amazon.com/dp/B0002WZR4K,40.1,Reject,6.45,0.3227,2999.95,81.5,14.3,18.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B000KJLQCC,,BOSKA Cheese Curler Amigo - The original Cheese Shaver For Tête de Moine,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,39.99,11.2,3.2,6.34,0.15,347.0,1567.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B000KJLQCC; brand BOSKA,https://www.amazon.com/dp/B000KJLQCC,40.0,Reject,13.25,0.3314,4598.27,61.8,14.3,37.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Dust Mops,23537023011,Dust Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,B0CXXN14R9,,"Eyliden Sweeper Mop with 36 Refills - 3 Types of Disposable Dry & Wet Cloths | Lock-Tight Design No Lost Pads, Universal Refills, Multi-Surface Sweeping Starter Kit for Pet Hair, Dust, Floor Cleaning",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,US,19.58,5.48,1.57,7.72,0.15,2573.0,1470.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CXXN14R9; brand Eyliden,https://www.amazon.com/dp/B0CXXN14R9,39.8,Reject,1.87,0.0957,4819.23,87.3,14.3,10.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B01MU1FRK4,,"BOSKA Monaco+ Premium Cheese Slicer - Award Winning Cheese Cutter for Block Cheese, Cheddar up to Parmesan - Quilted Pattern reduces Resistance - Non-stick & Ergonomic Handheld","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,16.99,4.76,1.36,3.54,0.15,726.0,2048.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01MU1FRK4; brand BOSKA,https://www.amazon.com/dp/B01MU1FRK4,39.8,Reject,4.78,0.2814,3471.37,87.3,14.3,11.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B0CPJ8SVCD,,"Bolaxin Lower Unit Gear Oil Pump for Standard Quart Bottles, 3/8 inch Metal Swivel, 8mm and 10mm Adapters, for Most Marine Boat Outboard Motors (NOT for Volvo Penta)",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,12.88,3.61,1.03,4.9,0.15,225.0,354.0,4.0,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CPJ8SVCD; brand Bolaxin,https://www.amazon.com/dp/B0CPJ8SVCD,39.8,Reject,1.41,0.1093,316.8,41.5,42.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Cleaning Tools,3398891,Cleaning Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,B0000AXUET,,Star brite Brush & Compact Handle Combo - Extends 2’-4’ - Made in USA,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,US,44.99,12.6,3.6,15.32,0.15,217.0,326.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0000AXUET; brand STAR BRITE,https://www.amazon.com/dp/B0000AXUET,39.7,Reject,6.72,0.1494,1458.57,40.1,40.8,4.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B0C22YD4LX,,"Sopito Cheese Slicer with 3 Extra Stainless Steel Wires, Silver","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,12.99,3.64,1.04,4.18,0.15,784.0,2064.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C22YD4LX; brand Sopito,https://www.amazon.com/dp/B0C22YD4LX,39.6,Reject,2.18,0.1679,1710.3,87.3,18.3,2.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0BFHRVW9W,,"AMM 9PCS Socket organizer, 1/4' 3/8' 1/2' Drive Heavy duty socket holder",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,16.86,4.72,1.35,6.3,0.15,2301.0,2081.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BFHRVW9W; brand AMM,https://www.amazon.com/dp/B0BFHRVW9W,39.6,Reject,1.96,0.1163,4512.26,87.3,14.3,10.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0DBD2CNCT,,"JACNITAD Foldable Toilet Stool, Poop Stool for Bathroom, Bamboo Toilet Stool Squat Adult, Collapsible Squat Potty Stool with Non-Slip Strip - Improve Squatting Posture and Comfort, 7 Inch, Wood",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,19.97,5.59,1.6,7.74,0.15,2180.0,1139.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DBD2CNCT; brand JACNITAD,https://www.amazon.com/dp/B0DBD2CNCT,39.6,Reject,2.04,0.1024,4457.01,87.3,14.3,9.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Sponge Mops,23537024011,Sponge Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,B09S3BY7HM,,"Masthome PVA Sponge Mops for Floor Cleaning with 3 Squeeze Mop Heads | Sectional Stainless Steel Handle, Absorbent Roller Mop for Floors,Tile ,Wood,Wall,Ceiling",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,US,19.99,5.6,1.6,7.73,0.15,485.0,1925.0,3.7,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09S3BY7HM; brand Masthome,https://www.amazon.com/dp/B09S3BY7HM,39.5,Reject,2.06,0.1031,999.83,84.8,20.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B075T3DD13,,Xifando Three-Section Telescopic Aluminum Alloy Rod Long-Handled Broom,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,19.99,5.6,1.6,7.82,0.15,770.0,1277.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B075T3DD13; brand Xifando,https://www.amazon.com/dp/B075T3DD13,39.5,Reject,1.97,0.0986,1518.05,87.3,18.3,1.5,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:String Mops,23537022011,String Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,B0DHVDDTBD,,Silkyhose Self-Wringing Twist Cotton Mop with 2 Reusable Heads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,US,19.99,5.6,1.6,6.77,0.15,215.0,249.0,3.9,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DHVDDTBD; brand Silkyhose,https://www.amazon.com/dp/B0DHVDDTBD,39.5,Reject,3.02,0.1512,649.62,39.8,42.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Egg Slicers,17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",B08RZF2W2V,,Multi Function Stainless Steel Egg Slicer for Hard Boiled Eggs,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",US,13.79,3.86,1.1,4.44,0.15,551.0,837.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08RZF2W2V; brand Vila KuChe,https://www.amazon.com/dp/B08RZF2W2V,39.4,Reject,2.32,0.1683,1279.15,87.3,18.3,0.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Pots & Sets,17384864011,Pots & Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,B0CJKTBMZM,,"Nostalgia Electric Fondue Party Set – 10 oz Melting Pot, 4 Roasting Forks, & Detachable Serving Tray – Melted Cheese, Chocolate, or Dessert – Perfect for Gifts, Parties, Date Night – Black",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,US,19.99,5.6,1.6,7.92,0.15,433.0,789.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CJKTBMZM; brand Nostalgia,https://www.amazon.com/dp/B0CJKTBMZM,39.4,Reject,1.87,0.0936,810.36,76.1,24.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
