source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Egg Slicers,17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",B0G8T8581S,,"Egg Slicer for Hard Boiled Eggs – 3-in-1 Stainless Steel Egg Cutter & Hard Boiled Egg Slicer, Heavy Duty Egg Chopper with Cleaning Brush for Strawberry, Mushroom, Grape, Cherry Tomato","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",US,12.99,3.64,1.04,5.36,0.15,264.0,49.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G8T8581S; brand SOVIX
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B07XV5HXZ4,,"Vollum Vegetable Spiralizer with 4 Blades Straight and Serrated | Includes 1 straight-edged and 3 serrated blades. Spiralizes zucchini, squash, and butternut squash into fresh veggie noodles.","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,52.95,14.83,4.24,7.22,0.15,284.0,355.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07XV5HXZ4; brand Vollum
category:Garlic Presses,678518011,Garlic Presses,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,B007ADJ4JI,,"Dreamfarm Garject 2-In-1 Garlic Peeler, Garlic Press & Mincer with Garlic Peel Ejector, Chrome-Plated Zinc - Black",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,US,49.99,14.0,4.0,4.86,0.15,213.0,801.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B007ADJ4JI; brand Dreamfarm
category:Index Card Storage,12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,B0CKTD45Q7,,"DOFFICE Greeting Card Organizer Box, Khaki, 1 Pack | Foldable, 16 Adjustable Dividers, 84 Self-stick Labels, Store 120+ Cards Photos Envelopes Postcards Stickers",Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,US,17.99,5.04,1.44,5.75,0.15,451.0,514.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CKTD45Q7; brand DOFFICE
category:Storage,3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,B07Q887FF9,,"SEAFLO Marine Boat Deck Rectangular Access Hatch - White/Black, Lock and Key/Regular",Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,US,44.99,12.6,3.6,6.75,0.15,361.0,1850.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07Q887FF9; brand SEAFLO
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B0G4MCJYB4,,"Mellbree Rope Splicing Tools, 7 Pcs 1/4“, 5/16“, 3/8“, 7/16“, 1/2“ Rope FID with Pusher for Boating, Sailing, Dock Lines & Anchor Ropes – Heavy Duty for Braid Ropes",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,24.99,7.0,2.0,4.47,0.15,200.0,58.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G4MCJYB4; brand Mellbree
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0FRFQSJTF,,"AmazerBath Bamboo Toilet Stool, Squat Potty Stool for Adults, Non-Slip Pooping Stools for Bathroom, Portable Potty Step Foot Stools, Assembly Required, 6.8’’",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,14.99,4.2,1.2,6.54,0.15,1405.0,113.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FRFQSJTF; brand AmazerBath
category:Toilet Safety Frames & Rails,3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,B0CBJZF5V4,,"Toilet Safety Rails (350 LB), Toilet Handle Frame for Elderly",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,US,49.99,14.0,4.0,9.56,0.15,614.0,1230.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CBJZF5V4; brand Coelineao
category:Tool Holsters,553582,Tool Holsters,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,B0G42J9N26,,"SEESE Strong Magnetic Tool Holder: Magnetic Belt Clip for Power Tools & Hand Tools, Anti-Fall Secure Grip for Home Improvement, Workshop, Electrician",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,US,15.99,4.48,1.28,4.18,0.15,349.0,70.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G42J9N26; brand Seese
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0DN6QQFGB,,"MELOTOUGH Small Tool Pouch Electrican Clip on Tool Pouch,Tool Belt Pouch with Belt Holster Mini Electrican Tool Holder with Sanp Clip",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,12.9,3.61,1.03,4.19,0.15,363.0,550.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DN6QQFGB; brand MELOTOUGH
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CR6NSTZN,,"Tool Box Organizer Tray, 60 PCS & 5 Sizes, Blue and Green",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,26.99,7.56,2.16,8.78,0.15,631.0,813.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CR6NSTZN; brand FLYVOLE
category:Dust Mops,23537023011,Dust Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,B0G644T7XG,,"Indoor Mop for Floor Cleaning, Lightweight Cotton Mop with 2 Washable Heads",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,US,14.99,4.2,1.2,6.21,0.15,1014.0,197.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G644T7XG; brand TrueYee
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B0F3XKD5WD,,"CTIME Broom and Dustpan Set, Adjustable with Dust Pan Teeth",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,17.99,5.04,1.44,8.6,0.15,270.0,330.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F3XKD5WD; brand CTIME
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0014X8TQY,,Kleen #1810 10lb Kleen Sweep Plus,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,16.61,4.65,1.33,10.35,0.15,232.0,415.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0014X8TQY; brand KLEEN PRODUCTS LLC
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0GT8FVMZ4,,"LEGUO Disposable Toilet Brush System, Toilet Bowl Cleaning Wand with Lift-to-Open Refill Case, Blue Refill Heads and Freestanding Holder, 1 Wand and Holder Set with 35 Blue Refills",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,22.99,6.44,1.84,6.59,0.15,1679.0,148.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GT8FVMZ4; brand LEGUO
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0DYNKW8FJ,,"REKOPI Heavy Duty Duster Refills Compatible with Swiffer Duster, 20 Count | 3 ft Extension Pole, 4X Microfibers Multisurface Dusters, For Cleaning Home, Celling Fan, Blinds, Vent & Shelves",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,16.99,4.76,1.36,5.93,0.15,1567.0,1024.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DYNKW8FJ; brand REKOPI
category:Buckets,2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,B0G24F8SRT,,"Folding Bucket, Water Bucket, 5L, 10L, Thick, Multi-Functional, Convenient, Foot Bath, Square, Stylish, Camping, Laundry, car wash, Foot Bath, Fishing (Beige-5L)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,US,12.59,3.53,1.01,5.95,0.15,343.0,16.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G24F8SRT; brand Gorocking
