source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0BZ83FQ2Y,,"MR.SIGA Toilet Plunger and Brush with Holder for Toilet Cleaning, White | Heavy duty toilet brush and plunger set, plunger toilet brush combo",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,23.99,6.72,1.92,8.03,0.15,1898.0,1657.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BZ83FQ2Y; brand MR.SIGA
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0DYNKW8FJ,,"REKOPI Heavy Duty Duster Refills Compatible with Swiffer Duster, 20 Count | 3 ft Extension Pole, 4X Microfibers Multisurface Dusters, For Cleaning Home, Celling Fan, Blinds, Vent & Shelves",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,16.99,4.76,1.36,5.93,0.15,1567.0,1024.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DYNKW8FJ; brand REKOPI
category:Buckets,2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,B0CGLBLM6W,,"Omirome 2-Pack Large Gray Cleaning Caddy for Cleaning Supplies with Handle - Portable Plastic Tote Organizer for Shower, Bathroom, Kitchen, Under Sink Storage",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,US,25.99,7.28,2.08,9.94,0.15,524.0,376.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CGLBLM6W; brand Omirome
category:Tool Sets,1243386011,Tool Sets,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tool Sets",B09DYKHFR4,,"Gtongoko Fireplace Tools Set with Stand, 30-Inch Heavy Duty Steel | 4 Pcs Include Poker, Shovel, Brush, Powder-coated Finish, Ideal for Fireplaces, Wood Stoves and Fire pits, Indoor/Outdoor Use","Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tool Sets",US,32.99,9.24,2.64,8.95,0.15,291.0,1019.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09DYKHFR4; brand Gtongoko
category:Bread Proofing Baskets,16188240011,Bread Proofing Baskets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Bread Proofing Baskets,B0D3CCC759,,"100 Pcs Banneton Liner,Banneton Bread Proofing Basket Non Woven Liners Non-Stick Dough,Bread Proofing Cover,Elastic Banneton Basket Liner for Prevents Dough from Sticking to Basket",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Bread Proofing Baskets,US,13.99,3.92,1.12,6.77,0.15,1721.0,381.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D3CCC759; brand YUANSHAO
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0002WZR4K,,"Westmark Ah-So Wine Opener – 2 Prong Wine Bottle Opener for Vintage Bottles, German Manual Cork Remover, Chrome Finish, Superfine Polished Steel",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,19.99,5.6,1.6,3.34,0.15,465.0,1684.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0002WZR4K; brand MONOPOL Germany
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B08DMMXY17,,"Wine Bottle Opener Corkscrew Set – Luxiluxy [2024 upgraded, does NOT break!] Including Foil Cutter, Bottle Stopper, Opener Stand and Extra Spiral - corkscrews wine opener set- wine opener kit",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,29.99,8.4,2.4,6.19,0.15,461.0,2484.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08DMMXY17; brand Luxiluxy
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B002RFUB0K,,"True Self Pulling Corkscrew Wine Opener, Durable Plastic with Easy Turn Chrome Handle, Wine Bottle Opener for Bartenders, Home Bar Tools, Bar Cart Accessories, Kitchen Essentials, Set of 1, Black",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,13.99,3.92,1.12,4.18,0.15,386.0,2013.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B002RFUB0K; brand TRUE
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B0B9MKNG5W,,"WOTOR Champagne & Wine Bottle Stoppers, Champagne Cork, 6 Pack, Silver | Food Grade Silicone, Leak Proof Keep Fresh, Suitable for Wine, Champagne, Cava, Prosecco and Sparkling",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,17.99,5.04,1.44,4.18,0.15,541.0,132.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0B9MKNG5W; brand WOTOR
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B0DS5W3HN9,,"Party Desserts Electric Smores Maker Tabletop Indoor Kit, Indoor Marshmallow Roaster, Smores Station with 4 Compartment Trays & 4 Forks, Great Gift for Adults and Kids in Holidays and Parties (Brown)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,23.99,6.72,1.92,6.77,0.15,515.0,419.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DS5W3HN9; brand Party Desserts
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B09G5PWSBB,,"Apple Slicer, HEAVY DUTY Apple Corer, 12-Blade Stainless Steel Apple Cutter Divider Pitter ，Sturdy and Sharp",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,16.88,4.73,1.35,4.47,0.15,555.0,709.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09G5PWSBB; brand YUEJUJJ
category:Pitters,678503011,Pitters,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,B01HL6OBN2,,"Cherry Pitter Tool Pit Remover with Locking Mechanism | Cherry Picker | Cherry Seed Remover for Baking, Olive Pitter Kitchen Accessories | Cherry Pitters Machine for Making Fresh Cherry Dishes",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,US,13.99,3.92,1.12,4.18,0.15,357.0,1326.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01HL6OBN2; brand ProTensils
category:Potato Mashers,678504011,Potato Mashers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Mashers,B0GWGTHPRM,,"Wooden Meat Chopper,Ground Meat Masher,Beef Masher,Hamburger Masher,Potato and Bean Masher,Chicken and Beef Shredder,Multi-Use Wood Meat Separator and Long-lasting Kitchen Utensil",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Mashers,US,15.99,4.48,1.28,4.19,0.15,471.0,32.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GWGTHPRM; brand penicfine
category:Potato Ricers,678505011,Potato Ricers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Ricers,B0G1525Q5L,,"Minteem Large 15oz Potato Ricer for Mashed Potatoes, Heavy Duty 18/8 Stainless Steel Potato Masher for Baby Food & Spaetzle Maker, Masher and Ricer Kitchen Tool, Press and Mash Kitchen Gadget, Black",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Ricers,US,14.97,4.19,1.2,6.21,0.15,442.0,97.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G1525Q5L; brand Minteem
category:Digital Scales,678508011,Digital Scales,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,B0CMZJP9V8,,"TIMEMORE Coffee Scale Basic 2.0 Electronic Espresso Scale with Water Flow Rate and Timer Function, Digital Scale for Kitchen/Baking/Cooking, Black",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,US,55.0,15.4,4.4,5.32,0.15,1823.0,543.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CMZJP9V8; brand TIMEMORE
category:Manual Pasta Makers,17548249011,Manual Pasta Makers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Pasta & Pizza Tools > Pasta Makers & Accessories > Manual Pasta Makers,B0CQSC2XW5,,"Sailnovo 3-in-1 Pasta Maker with 9-Setting Pasta Roller & Cutters, Red | 9 Thickness & 2 Width Settings| Stainless Steel Body Rust Resistant| Easy Clean| For Spaghetti, Fettuccine, Lasagna and More",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Pasta & Pizza Tools > Pasta Makers & Accessories > Manual Pasta Makers,US,37.99,10.64,3.04,8.88,0.15,327.0,460.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CQSC2XW5; brand Sailnovo
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B01MU1FRK4,,"BOSKA Monaco+ Premium Cheese Slicer - Award Winning Cheese Cutter for Block Cheese, Cheddar up to Parmesan - Quilted Pattern reduces Resistance - Non-stick & Ergonomic Handheld","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,16.99,4.76,1.36,3.54,0.15,726.0,2048.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01MU1FRK4; brand BOSKA
category:Egg Slicers,17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",B0FHHBTDR3,,3 in 1 Egg Slicer for Hard Boiled Eggs with Cleaning Brush,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",US,14.99,4.2,1.2,5.36,0.15,494.0,152.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FHHBTDR3; brand DJBNT
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B0D5Q9FHMD,,"MealHelper 12-in-1 Vegetable Chopper, Food Veggie Chopper With Container | Kitchen Prep Tool, Cheese Grater, Home Essentials & Kitchen Gadgets, with Sharp Stainless Steel Blades(7 Blades, Green)","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,18.99,5.32,1.52,5.93,0.15,2325.0,1712.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D5Q9FHMD; brand MealHelper
